POINTID,NUTS_0,Lucas2009,Lucas2012,Lucas2015,Lucas2018,Coarse,Clay,Sand,Silt,PSDAvailable,TextureFromSurvey,USDA,ISSS
36662880,FR,YES,NO,YES,YES,10,13,15,72,Yes,2009,silt loam,silty loam
36662866,FR,YES,NO,YES,NO,19,52,13,35,Yes,2009,clay,silty clay
36662830,FR,YES,NO,YES,YES,10,24,6,70,Yes,2009,silt loam,silty loam
36662812,FR,YES,NO,YES,YES,7,16,15,69,Yes,2009,silt loam,silty loam
36662776,FR,YES,NO,NO,YES,24,33,15,53,Yes,2009,silty clay loam,silty clay loam
36662704,FR,YES,NO,YES,YES,7,9,23,68,Yes,2009,silt loam,silty loam
36662650,FR,NO,NO,NO,YES,,,,,No,,,
36662628,FR,YES,NO,NO,NO,4,13,61,26,Yes,2009,sandy loam,silty loam
36662524,FR,YES,NO,YES,NO,7,19,56,25,Yes,2009,sandy loam,silty loam
36662470,FR,YES,NO,NO,NO,12,16,61,23,Yes,2009,sandy loam,loam
36662416,FR,YES,NO,YES,YES,49,38,31,30,Yes,2009,clay loam,silty clay loam
